id;"first_name";"last_name";age;"job";"marital";"education";"default";balance;"housing";"loan";"contact";day;"month";duration;campaign;pdays;previous;"poutcome";"y"
190;"Vitória";"Aguiar Salgado";31;"management";"single";"tertiary";"no";0;"yes";"no";"unknown";5;"may";562;1;-1;0;"unknown";"no"
191;"Martim";"Castro Caetano";51;"retired";"married";"secondary";"no";2127;"yes";"no";"unknown";5;"may";172;1;-1;0;"unknown";"no"
192;"Sérgio";"Salgado Machado";33;"management";"married";"tertiary";"no";377;"yes";"no";"unknown";5;"may";217;1;-1;0;"unknown";"no"
193;"Liliana";"Matos Resende";55;"management";"married";"tertiary";"no";73;"yes";"no";"unknown";5;"may";142;2;-1;0;"unknown";"no"
194;"Joaquim";"Xavier Simões";42;"admin.";"married";"secondary";"no";445;"yes";"no";"unknown";5;"may";67;1;-1;0;"unknown";"no"
195;"Alexandra";"Antunes Salgado";34;"blue-collar";"married";"secondary";"no";243;"yes";"no";"unknown";5;"may";291;1;-1;0;"unknown";"no"
196;"Rita";"Fonseca Borges";33;"blue-collar";"single";"secondary";"no";307;"yes";"no";"unknown";5;"may";309;2;-1;0;"unknown";"no"
197;"Silvana";"Reis Lourenço";38;"services";"married";"secondary";"no";155;"yes";"no";"unknown";5;"may";248;1;-1;0;"unknown";"no"
198;"Álvaro";"Nunes Brito";50;"technician";"divorced";"tertiary";"no";173;"no";"yes";"unknown";5;"may";98;1;-1;0;"unknown";"no"
199;"Ondina";"Amaral Sampaio";43;"management";"married";"tertiary";"no";400;"yes";"no";"unknown";5;"may";256;1;-1;0;"unknown";"no"
200;"Hélder";"Nogueira Magalhães";61;"blue-collar";"divorced";"primary";"no";1428;"yes";"no";"unknown";5;"may";82;2;-1;0;"unknown";"no"
201;"Júlio";"Borges Lourenço";47;"admin.";"married";"secondary";"no";219;"yes";"no";"unknown";5;"may";577;1;-1;0;"unknown";"no"
202;"João";"Simões Ramos";48;"self-employed";"married";"tertiary";"no";7;"yes";"no";"unknown";5;"may";286;1;-1;0;"unknown";"no"
203;"Octávio";"Caetano Bento";44;"blue-collar";"married";"secondary";"no";575;"yes";"no";"unknown";5;"may";477;1;-1;0;"unknown";"no"
204;"Graça";"Mota Rebelo";35;"student";"single";"unknown";"no";298;"yes";"no";"unknown";5;"may";611;2;-1;0;"unknown";"no"
205;"Matias";"Duarte Camacho";35;"services";"married";"secondary";"no";0;"yes";"no";"unknown";5;"may";471;1;-1;0;"unknown";"no"
206;"Isabel";"Sampaio Monteiro";50;"services";"married";"secondary";"no";5699;"yes";"no";"unknown";5;"may";381;2;-1;0;"unknown";"no"
207;"Amália";"Esteves Aguiar";41;"management";"married";"tertiary";"no";176;"yes";"yes";"unknown";5;"may";42;1;-1;0;"unknown";"no"
208;"Gustavo";"Resende Fernandes";41;"management";"married";"tertiary";"no";517;"yes";"no";"unknown";5;"may";251;1;-1;0;"unknown";"no"
209;"Fausto";"Guerreiro Resende";39;"services";"single";"unknown";"no";257;"yes";"no";"unknown";5;"may";408;1;-1;0;"unknown";"no"
210;"Márcia";"Paiva Machado";42;"retired";"married";"secondary";"no";56;"yes";"no";"unknown";5;"may";215;1;-1;0;"unknown";"no"
211;"Diogo";"Azevedo Raposo";38;"blue-collar";"married";"secondary";"no";-390;"yes";"no";"unknown";5;"may";287;1;-1;0;"unknown";"no"
212;"Regina";"Antunes Cardoso";53;"retired";"married";"secondary";"no";330;"yes";"no";"unknown";5;"may";216;2;-1;0;"unknown";"no"
213;"Martim";"Pinto Pereira";59;"housemaid";"divorced";"primary";"no";195;"no";"no";"unknown";5;"may";366;2;-1;0;"unknown";"no"
214;"Bruno";"Neves Esteves";36;"services";"married";"secondary";"no";301;"yes";"no";"unknown";5;"may";210;1;-1;0;"unknown";"no"
215;"Laura";"Bernardes Sousa";54;"blue-collar";"married";"primary";"no";-41;"yes";"no";"unknown";5;"may";288;1;-1;0;"unknown";"no"
216;"Madalena";"Brito Pacheco";40;"technician";"married";"tertiary";"no";483;"yes";"no";"unknown";5;"may";168;1;-1;0;"unknown";"no"
217;"Glória";"Nunes Ventura";47;"unknown";"married";"unknown";"no";28;"no";"no";"unknown";5;"may";338;2;-1;0;"unknown";"no"
218;"Silvana";"Baptista Freitas";53;"unemployed";"married";"unknown";"no";13;"no";"no";"unknown";5;"may";410;3;-1;0;"unknown";"no"
219;"Joana";"Neves Pinto";46;"housemaid";"married";"primary";"no";965;"no";"no";"unknown";5;"may";177;1;-1;0;"unknown";"no"
220;"Nádia";"Torres Silva";39;"management";"married";"tertiary";"no";378;"yes";"yes";"unknown";5;"may";127;2;-1;0;"unknown";"no"
221;"Filipe";"Botelho Cabral";40;"unemployed";"married";"secondary";"no";219;"yes";"no";"unknown";5;"may";357;1;-1;0;"unknown";"no"
222;"Renato";"Correia Valente";28;"blue-collar";"married";"primary";"no";324;"yes";"no";"unknown";5;"may";175;1;-1;0;"unknown";"no"
223;"Ângela";"Duarte Rodrigues";35;"entrepreneur";"divorced";"secondary";"no";-69;"yes";"no";"unknown";5;"may";300;1;-1;0;"unknown";"no"
224;"Eduarda";"Neves Alves";55;"retired";"married";"secondary";"no";0;"no";"yes";"unknown";5;"may";136;1;-1;0;"unknown";"no"
225;"Madalena";"Ribeiro Duarte";43;"technician";"divorced";"unknown";"no";205;"yes";"no";"unknown";5;"may";1419;1;-1;0;"unknown";"no"
226;"Ondina";"Leal Macedo";48;"blue-collar";"married";"primary";"no";278;"yes";"no";"unknown";5;"may";125;2;-1;0;"unknown";"no"
227;"Íris";"Matos Azevedo";58;"management";"married";"unknown";"no";1065;"yes";"no";"unknown";5;"may";213;3;-1;0;"unknown";"no"
228;"Isabel";"Nogueira Xavier";33;"management";"single";"tertiary";"no";34;"yes";"no";"unknown";5;"may";27;1;-1;0;"unknown";"no"
229;"Alexandra";"Cabral Lourenço";36;"blue-collar";"married";"unknown";"no";1033;"no";"no";"unknown";5;"may";238;2;-1;0;"unknown";"no"
230;"Leonor";"Teixeira Andrade";53;"services";"divorced";"secondary";"no";1467;"yes";"no";"unknown";5;"may";124;1;-1;0;"unknown";"no"
231;"Paula";"Cordeiro Cruz";47;"blue-collar";"married";"primary";"no";-12;"yes";"no";"unknown";5;"may";18;1;-1;0;"unknown";"no"
232;"Vasco";"Pinheiro Pires";31;"services";"married";"secondary";"no";388;"yes";"no";"unknown";5;"may";730;2;-1;0;"unknown";"no"
233;"Bárbara";"Figueiredo Pacheco";57;"entrepreneur";"married";"secondary";"no";294;"yes";"no";"unknown";5;"may";746;2;-1;0;"unknown";"no"
234;"Telmo";"Pires Camacho";53;"blue-collar";"married";"unknown";"no";1827;"no";"no";"unknown";5;"may";121;1;-1;0;"unknown";"no"
235;"Fernando";"Ventura Ramos";55;"blue-collar";"married";"primary";"no";627;"yes";"no";"unknown";5;"may";247;1;-1;0;"unknown";"no"
236;"Simão";"Cunha Machado";45;"blue-collar";"married";"primary";"no";25;"yes";"no";"unknown";5;"may";40;1;-1;0;"unknown";"no"
237;"Marcelo";"Lima Fernandes";53;"admin.";"divorced";"secondary";"no";315;"yes";"no";"unknown";5;"may";181;2;-1;0;"unknown";"no"
238;"César";"Carvalho Rocha";37;"blue-collar";"married";"primary";"no";0;"yes";"no";"unknown";5;"may";79;1;-1;0;"unknown";"no"
239;"Sofia";"Torres Carvalho";44;"admin.";"divorced";"secondary";"no";66;"yes";"no";"unknown";5;"may";206;1;-1;0;"unknown";"no"
240;"Tânia";"Monteiro Jesus";49;"blue-collar";"divorced";"primary";"no";-9;"yes";"yes";"unknown";5;"may";389;1;-1;0;"unknown";"no"
241;"Carolina";"Branco Machado";46;"technician";"married";"secondary";"no";349;"yes";"yes";"unknown";5;"may";127;1;-1;0;"unknown";"no"
242;"Constança";"Duarte Brito";43;"entrepreneur";"married";"unknown";"no";100;"yes";"no";"unknown";5;"may";702;1;-1;0;"unknown";"no"
243;"André";"Vieira Brito";38;"admin.";"married";"secondary";"no";0;"no";"no";"unknown";5;"may";151;1;-1;0;"unknown";"no"
244;"Beatriz";"Bernardes Melo";43;"technician";"married";"secondary";"no";434;"yes";"no";"unknown";5;"may";117;1;-1;0;"unknown";"no"
245;"Silvana";"Ferreira Bastos";49;"management";"married";"tertiary";"no";3237;"yes";"no";"unknown";5;"may";232;3;-1;0;"unknown";"no"
246;"Glória";"Amaral Faria";42;"management";"married";"unknown";"no";275;"no";"no";"unknown";5;"may";408;2;-1;0;"unknown";"no"
247;"José";"Tavares Simões";22;"blue-collar";"single";"secondary";"no";0;"yes";"no";"unknown";5;"may";179;2;-1;0;"unknown";"no"
248;"Beatriz";"Brito Leite";40;"management";"married";"tertiary";"no";207;"yes";"no";"unknown";5;"may";39;1;-1;0;"unknown";"no"
249;"Débora";"Lima Mota";39;"blue-collar";"married";"secondary";"no";483;"yes";"no";"unknown";5;"may";282;1;-1;0;"unknown";"no"
250;"Renato";"Figueiredo Cardoso";51;"services";"married";"secondary";"no";2248;"yes";"no";"unknown";5;"may";714;2;-1;0;"unknown";"no"
251;"Elias";"Caetano Figueiredo";49;"admin.";"married";"secondary";"no";428;"yes";"no";"unknown";5;"may";50;1;-1;0;"unknown";"no"
252;"Miguel";"Baptista Araújo";53;"blue-collar";"married";"secondary";"no";0;"yes";"yes";"unknown";5;"may";181;1;-1;0;"unknown";"no"
253;"Paulina";"Sampaio Borges";34;"services";"single";"secondary";"no";0;"yes";"no";"unknown";5;"may";142;1;-1;0;"unknown";"no"
254;"Zélia";"Moreira Duarte";33;"technician";"divorced";"secondary";"no";140;"yes";"no";"unknown";5;"may";227;1;-1;0;"unknown";"no"
255;"Álvaro";"Paiva Leite";50;"management";"single";"tertiary";"no";297;"yes";"no";"unknown";5;"may";119;1;-1;0;"unknown";"no"
256;"Pedro";"Barros Miranda";39;"blue-collar";"married";"primary";"no";279;"yes";"no";"unknown";5;"may";361;1;-1;0;"unknown";"no"
257;"Fernanda";"Resende Pereira";59;"entrepreneur";"divorced";"secondary";"no";901;"yes";"no";"unknown";5;"may";73;3;-1;0;"unknown";"no"
258;"Marco";"Queirós Cabral";30;"technician";"single";"secondary";"no";2573;"yes";"no";"unknown";5;"may";67;2;-1;0;"unknown";"no"
259;"Bernardo";"Duarte Mendes";36;"services";"married";"secondary";"no";143;"yes";"yes";"unknown";5;"may";350;1;-1;0;"unknown";"no"
260;"Rui";"Cruz Amaral";40;"blue-collar";"married";"secondary";"no";475;"yes";"no";"unknown";5;"may";332;2;-1;0;"unknown";"no"
261;"Norberto";"Monteiro Domingues";53;"blue-collar";"married";"secondary";"no";70;"yes";"no";"unknown";5;"may";611;2;-1;0;"unknown";"no"
262;"Norberto";"Araújo Bastos";34;"management";"single";"tertiary";"no";318;"yes";"no";"unknown";5;"may";113;2;-1;0;"unknown";"no"
263;"Ana";"Pires Azevedo";37;"technician";"married";"secondary";"no";275;"yes";"no";"unknown";5;"may";132;1;-1;0;"unknown";"no"
264;"Cláudia";"Coelho Fernandes";42;"management";"divorced";"tertiary";"no";742;"yes";"no";"unknown";5;"may";58;3;-1;0;"unknown";"no"
265;"Patrícia";"Ferreira Andrade";41;"entrepreneur";"married";"primary";"no";236;"yes";"no";"unknown";5;"may";151;1;-1;0;"unknown";"no"
266;"Constança";"Rodrigues Barbosa";30;"student";"single";"tertiary";"no";25;"yes";"no";"unknown";5;"may";89;2;-1;0;"unknown";"no"
267;"Rodrigo";"Rebelo Jesus";37;"management";"single";"tertiary";"no";600;"yes";"no";"unknown";5;"may";152;1;-1;0;"unknown";"no"
268;"Natália";"Costa Azevedo";39;"admin.";"divorced";"secondary";"no";-349;"yes";"no";"unknown";5;"may";611;2;-1;0;"unknown";"no"
269;"Miguel";"Neves Soares";41;"blue-collar";"married";"primary";"no";183;"yes";"yes";"unknown";5;"may";110;2;-1;0;"unknown";"no"
270;"Carlos";"Paiva Carvalho";40;"blue-collar";"married";"primary";"no";0;"yes";"no";"unknown";5;"may";463;1;-1;0;"unknown";"no"
271;"Telmo";"Almeida Esteves";42;"management";"single";"tertiary";"no";0;"yes";"yes";"unknown";5;"may";562;2;-1;0;"unknown";"yes"
272;"Paulina";"Marques Magalhães";40;"blue-collar";"divorced";"primary";"no";0;"yes";"no";"unknown";5;"may";962;1;-1;0;"unknown";"no"
273;"Raul";"Duarte Valente";57;"technician";"married";"secondary";"no";1078;"yes";"no";"unknown";5;"may";10;4;-1;0;"unknown";"no"
274;"Afonso";"Bernardes Campos";56;"entrepreneur";"divorced";"secondary";"no";155;"no";"no";"unknown";5;"may";118;3;-1;0;"unknown";"no"
275;"Gil";"Mota Andrade";37;"admin.";"married";"secondary";"no";190;"yes";"no";"unknown";5;"may";92;2;-1;0;"unknown";"no"
276;"Verónica";"Marques Botelho";59;"retired";"married";"secondary";"no";319;"yes";"no";"unknown";5;"may";143;3;-1;0;"unknown";"no"
277;"Gabriel";"Antunes Lopes";39;"services";"divorced";"secondary";"no";-185;"yes";"no";"unknown";5;"may";189;3;-1;0;"unknown";"no"
278;"Graça";"Pereira Antunes";49;"services";"married";"secondary";"no";47;"no";"no";"unknown";5;"may";234;2;-1;0;"unknown";"no"
279;"Glória";"Sampaio Amaral";38;"services";"single";"secondary";"no";570;"yes";"no";"unknown";5;"may";75;2;-1;0;"unknown";"no"
280;"Inês";"Ventura Soares";36;"self-employed";"married";"tertiary";"no";19;"no";"no";"unknown";5;"may";189;2;-1;0;"unknown";"no"
281;"Fernando";"Miranda Torres";50;"blue-collar";"married";"primary";"no";61;"yes";"no";"unknown";5;"may";621;3;-1;0;"unknown";"no"
282;"Lúcia";"Neves Lopes";41;"admin.";"married";"secondary";"no";-62;"yes";"yes";"unknown";5;"may";55;2;-1;0;"unknown";"no"
283;"Silvana";"Bernardes Simões";54;"technician";"married";"tertiary";"no";258;"no";"no";"unknown";5;"may";310;4;-1;0;"unknown";"no"
284;"Salomé";"Morais Alves";58;"blue-collar";"married";"primary";"no";76;"yes";"no";"unknown";5;"may";156;2;-1;0;"unknown";"no"
285;"Fernanda";"Bento Costa";30;"blue-collar";"single";"secondary";"no";0;"yes";"no";"unknown";5;"may";5;2;-1;0;"unknown";"no"
286;"Sebastião";"Leite Cabral";33;"admin.";"single";"secondary";"no";352;"yes";"no";"unknown";5;"may";225;2;-1;0;"unknown";"no"
287;"Olga";"Campos Jesus";47;"admin.";"married";"secondary";"no";368;"yes";"no";"unknown";5;"may";125;2;-1;0;"unknown";"no"
288;"Alexandra";"Queirós Araújo";50;"technician";"single";"tertiary";"no";339;"yes";"no";"unknown";5;"may";2;3;-1;0;"unknown";"no"
289;"Manuel";"Brito Figueiredo";32;"blue-collar";"married";"secondary";"no";1331;"yes";"no";"unknown";5;"may";286;2;-1;0;"unknown";"no"
290;"Filipe";"Caetano Castro";40;"self-employed";"married";"secondary";"no";672;"yes";"no";"unknown";5;"may";164;2;-1;0;"unknown";"no"
291;"Márcia";"Domingues Vaz";37;"management";"married";"tertiary";"no";58;"yes";"no";"unknown";5;"may";98;2;-1;0;"unknown";"no"
292;"Emanuel";"Caetano Correia";54;"technician";"single";"unknown";"no";447;"yes";"no";"unknown";5;"may";742;2;-1;0;"unknown";"no"
293;"Clara";"Henriques Rebelo";24;"student";"single";"secondary";"no";423;"yes";"no";"unknown";5;"may";226;3;-1;0;"unknown";"no"
294;"Elias";"Nogueira Leite";54;"management";"married";"tertiary";"no";0;"no";"no";"unknown";5;"may";120;2;-1;0;"unknown";"no"
295;"Rosa";"Duarte Caetano";34;"technician";"married";"secondary";"no";19;"yes";"no";"unknown";5;"may";362;4;-1;0;"unknown";"no"
296;"Clara";"Miranda Cunha";56;"technician";"divorced";"primary";"no";13;"yes";"no";"unknown";5;"may";357;2;-1;0;"unknown";"no"
297;"Matias";"Neves Gonçalves";31;"blue-collar";"single";"secondary";"no";3;"yes";"no";"unknown";5;"may";200;2;-1;0;"unknown";"no"
298;"Estêvão";"Cordeiro Neves";24;"student";"single";"secondary";"no";82;"yes";"no";"unknown";5;"may";204;2;-1;0;"unknown";"no"
299;"Marta";"Magalhães Nogueira";42;"blue-collar";"divorced";"primary";"no";28;"yes";"no";"unknown";5;"may";126;3;-1;0;"unknown";"no"
300;"Paulina";"Amaral Araújo";57;"technician";"married";"secondary";"no";792;"yes";"no";"unknown";5;"may";65;2;-1;0;"unknown";"no"
301;"Miguel";"Freitas Fonseca";42;"blue-collar";"married";"unknown";"no";408;"yes";"no";"unknown";5;"may";107;2;-1;0;"unknown";"no"
302;"Jaime";"Figueiredo Monteiro";51;"admin.";"married";"secondary";"no";531;"yes";"no";"unknown";5;"may";267;2;-1;0;"unknown";"no"
303;"Valentim";"Cruz Araújo";57;"retired";"married";"secondary";"no";211;"yes";"no";"unknown";5;"may";248;2;-1;0;"unknown";"no"
304;"Estêvão";"Morais Valente";36;"services";"single";"secondary";"no";62;"yes";"no";"unknown";5;"may";215;2;-1;0;"unknown";"no"
305;"Ernesto";"Macedo Santos";53;"services";"married";"unknown";"no";257;"yes";"no";"unknown";5;"may";209;2;-1;0;"unknown";"no"
306;"Ângela";"Nunes Fernandes";50;"technician";"married";"secondary";"no";1234;"yes";"no";"unknown";5;"may";205;2;-1;0;"unknown";"no"
307;"Telmo";"Xavier Branco";54;"management";"married";"tertiary";"no";313;"yes";"no";"unknown";5;"may";83;2;-1;0;"unknown";"no"
308;"Teresa";"Macedo Bastos";55;"blue-collar";"married";"secondary";"no";89;"yes";"no";"unknown";5;"may";106;3;-1;0;"unknown";"no"
309;"Telmo";"Torres Esteves";44;"blue-collar";"married";"secondary";"no";129;"yes";"yes";"unknown";5;"may";189;2;-1;0;"unknown";"no"
310;"Mónica";"Ventura Figueiredo";43;"management";"married";"unknown";"no";0;"yes";"no";"unknown";5;"may";105;2;-1;0;"unknown";"no"
311;"Leonor";"Ferreira Gonçalves";56;"admin.";"married";"secondary";"no";353;"yes";"no";"unknown";5;"may";106;2;-1;0;"unknown";"no"
312;"Horácio";"Cardoso Borges";54;"technician";"married";"unknown";"no";851;"yes";"no";"unknown";5;"may";108;2;-1;0;"unknown";"no"
313;"Sílvia";"Neves Antunes";55;"services";"divorced";"primary";"no";96;"yes";"yes";"unknown";5;"may";311;2;-1;0;"unknown";"no"
314;"Olga";"Melo Campos";37;"services";"divorced";"secondary";"no";398;"yes";"yes";"unknown";5;"may";214;2;-1;0;"unknown";"no"
315;"Paula";"Lourenço Leal";33;"admin.";"single";"tertiary";"no";193;"no";"no";"unknown";5;"may";132;2;-1;0;"unknown";"no"
316;"Sebastião";"Cabral Andrade";46;"admin.";"married";"secondary";"no";-358;"yes";"no";"unknown";5;"may";358;2;-1;0;"unknown";"no"
317;"Elsa";"Machado Tavares";36;"blue-collar";"married";"secondary";"no";539;"yes";"yes";"unknown";5;"may";453;2;-1;0;"unknown";"no"
318;"Solange";"Domingues Cunha";51;"technician";"single";"secondary";"no";0;"yes";"no";"unknown";5;"may";364;2;-1;0;"unknown";"no"
319;"Leandro";"Coelho Rocha";40;"retired";"single";"primary";"no";0;"no";"no";"unknown";5;"may";136;2;-1;0;"unknown";"no"
320;"Henrique";"Xavier Nunes";42;"blue-collar";"married";"secondary";"no";490;"yes";"no";"unknown";5;"may";386;2;-1;0;"unknown";"no"
321;"Lucas";"Alves Andrade";51;"blue-collar";"married";"secondary";"no";0;"yes";"no";"unknown";5;"may";173;2;-1;0;"unknown";"no"
322;"Célia";"Bastos Torres";49;"blue-collar";"married";"unknown";"no";403;"yes";"no";"unknown";5;"may";241;2;-1;0;"unknown";"no"
323;"Leonardo";"Nunes Monteiro";48;"management";"married";"secondary";"no";161;"yes";"no";"unknown";5;"may";224;3;-1;0;"unknown";"no"
324;"Eva";"Faria Pires";32;"technician";"divorced";"tertiary";"no";2558;"no";"no";"unknown";5;"may";148;2;-1;0;"unknown";"no"
325;"Zélia";"Miranda Bastos";31;"admin.";"single";"secondary";"no";98;"yes";"no";"unknown";5;"may";196;2;-1;0;"unknown";"no"
326;"Bruna";"Morais Ramos";55;"management";"single";"tertiary";"no";115;"no";"no";"unknown";5;"may";111;4;-1;0;"unknown";"no"
327;"Gonçalo";"Nunes Reis";40;"blue-collar";"single";"secondary";"no";436;"yes";"no";"unknown";5;"may";231;3;-1;0;"unknown";"no"
328;"Salvador";"Castro Correia";47;"technician";"married";"tertiary";"no";831;"yes";"no";"unknown";5;"may";316;3;-1;0;"unknown";"no"
329;"Júlio";"Santos Vaz";57;"technician";"married";"unknown";"no";206;"yes";"no";"unknown";5;"may";216;3;-1;0;"unknown";"no"
330;"Carla";"Almeida Pires";41;"blue-collar";"married";"secondary";"no";290;"yes";"no";"unknown";5;"may";240;2;-1;0;"unknown";"no"
331;"Bruno";"Rodrigues Lourenço";48;"blue-collar";"married";"secondary";"no";1;"no";"no";"unknown";5;"may";669;3;-1;0;"unknown";"no"
332;"Gaspar";"Valente Almeida";42;"blue-collar";"married";"unknown";"no";57;"yes";"no";"unknown";5;"may";425;2;-1;0;"unknown";"no"
333;"Mafalda";"Azevedo Figueiredo";30;"blue-collar";"single";"secondary";"no";-457;"yes";"no";"unknown";5;"may";143;2;-1;0;"unknown";"no"
334;"Duarte";"Santos Maia";58;"management";"single";"tertiary";"no";1387;"yes";"no";"unknown";5;"may";174;5;-1;0;"unknown";"no"
335;"Fausto";"Esteves Faria";45;"management";"divorced";"tertiary";"no";24598;"yes";"no";"unknown";5;"may";313;3;-1;0;"unknown";"no"
336;"Helena";"Araújo Mendes";49;"blue-collar";"married";"secondary";"no";30;"yes";"no";"unknown";5;"may";135;4;-1;0;"unknown";"no"
337;"Nuno";"Coelho Faria";42;"admin.";"single";"secondary";"no";1022;"yes";"no";"unknown";5;"may";146;2;-1;0;"unknown";"no"
338;"Eduardo";"Jesus Borges";53;"technician";"married";"secondary";"no";56;"yes";"yes";"unknown";5;"may";152;2;-1;0;"unknown";"no"
339;"Teresa";"Sousa Maia";51;"admin.";"single";"secondary";"yes";-2;"no";"no";"unknown";5;"may";402;3;-1;0;"unknown";"no"
340;"Manuela";"Serra Rodrigues";32;"services";"single";"secondary";"no";121;"yes";"no";"unknown";5;"may";213;2;-1;0;"unknown";"no"
341;"Domingos";"Carvalho Magalhães";41;"blue-collar";"single";"secondary";"no";842;"yes";"no";"unknown";5;"may";144;3;-1;0;"unknown";"no"
342;"Júlio";"Fernandes Neves";43;"management";"divorced";"secondary";"no";693;"yes";"no";"unknown";5;"may";124;3;-1;0;"unknown";"no"
343;"Henrique";"Macedo Bastos";40;"blue-collar";"divorced";"secondary";"no";-333;"yes";"no";"unknown";5;"may";183;2;-1;0;"unknown";"no"
344;"Carolina";"Mota Morais";50;"blue-collar";"married";"primary";"no";1533;"yes";"no";"unknown";5;"may";325;2;-1;0;"unknown";"no"
345;"Lídia";"Cardoso Botelho";34;"management";"married";"tertiary";"no";46;"yes";"no";"unknown";5;"may";39;4;-1;0;"unknown";"no"
